,1,2,3,4,5,6,7,8,9,10,11,12
0.515,123.5868872,506593959.2,304068659.8,199525934.7,143900813.5,106741227.4,83884881.79,67680621.92,57352420.91,48811253.69,42297592.48,36606641.78
0.52,125.3936321,513530731.7,308829571.5,201929900.2,145386699.9,108142929.8,84083288.27,68498843.15,57967120.64,49337674.57,42209001.72,36932249.86
0.525,126.0532754,519933220.8,312784260.3,204940530.3,147219016.6,108815864.3,85716989.73,69153243.67,58530246.22,49596330.63,42722781.56,37320560.4
0.53,124.655738,520491482.1,319059944.1,208624173.1,149031978.2,110426728.1,86873194.18,69692339.69,58643989.7,49923607.76,43451311.16,37405906.68
0.535,125.5094788,537295293.8,322421553.8,209615347,150653904.7,111522795.4,87234540.03,70216746.25,59530583.04,50624884.78,43732547.53,37895636.73
0.54,129.4828911,551291202.1,327577598.5,212151587.8,151847017.9,111890599.3,87579070.96,70888614.96,59163563.36,50504258.23,43462587.52,37942480.13
0.545,130.8497743,560534097.5,333874461.3,213851757.1,152830147.4,113352004.3,88355699.01,71565483.67,59434735.38,50840586.33,43565964.22,38085549.76
0.55,134.1378371,575309250.6,338958189.6,216377210,155449576,114600547.3,88602001.58,71540605.35,59624742.1,50949931.4,43547406.39,38221624.98
0.555,133.0693247,585629085.5,343023120.4,218904867,156087652.2,115738781.3,90357138.24,72182298.4,60530968.61,51282091.48,44287269.41,38510257.15
0.56,135.0606042,600934612.3,350673892.8,223156195.5,157778848.2,115904920.2,90640833.44,73049159.28,61051837.25,51882100.14,44209094.08,38672159.85
0.565,140.0733218,613388008.4,355240475.9,225133311,159939017.4,118499940.7,92473007.37,73502140.95,61193395.27,51837762.17,44277570.06,38735887.51
0.57,144.0300093,626877990.8,361280982.2,227290798.6,160649996.7,118382440.2,93030160.24,74224487.77,61975662.12,52182457.83,44772476.85,39168186.09
0.575,140.3999945,641175110.1,365388645.6,230131318.9,162294179.3,119371085.5,93524306.13,75295649.32,62092991.3,52619523.31,45201719.17,39285171.83
0.58,142.3325001,650887877.2,373374389.7,234769370.4,165156964.5,120787529.9,94849130.06,76328020.11,62309707.85,53253782.69,45602962.9,39474423.14
0.585,145.5266231,663928499.5,375817116.1,236415064.1,167262913.8,122012747.9,95116834.8,77019942.88,63171722.54,53707598,45600404.42,39438057.74
0.59,150.1378013,679529607.3,380373143.3,238815276.1,169950050.3,124166200.1,96373224.15,76891794.5,63055255.19,53775970.24,45998574.02,39976897.37
0.595,154.5912929,685448439,385776494.7,241584163.8,172119113.8,124437340.8,97113775.59,78024755.25,63740845.18,54082670.39,46548184.23,40419501.47
0.6,157.3308511,697590264.7,387092515.5,244024192,173929647.7,126028128,98155464.23,78842001.19,64544100.34,54001999.35,46726356.3,40835591.02
0.605,161.3111432,725679355.9,397855606.3,245888727.3,176601835.9,127088539.3,99135127.28,79347951.88,65158188.65,55179594.41,47219371.36,41159487.16
0.61,165.2740124,733681142.8,405408893.9,252070251.4,177619669.9,128251619.6,99647783.58,80086407.11,65151072.88,55581424.48,47547685.08,41513503.98
0.615,168.0904301,743868263.4,413658405.2,255646844.1,179248626.5,129641951.5,101176631.6,80555749.28,65923165.15,55979272.97,47721825.92,41496145.25
0.62,171.1363587,745243878.6,417622867.2,257534164.3,182575939.9,131257207.2,101782904.1,81469968.89,66794565.27,56213463.56,47824936.72,41877300.88
0.625,176.3891416,758906146.5,425041313.3,261834765.7,183525126.3,131192382.8,102068264.3,81667931.31,67169637.61,56757104.95,48196769.16,42302837.51
0.63,178.1087661,781970630.4,427984803.6,264326392.2,186369201.4,133324782.6,103271286.8,82128691.8,67429271.54,56829687.4,48593029.23,42763109.25
0.635,180.8302903,764658051.9,434695518.1,265998626.3,187405209.9,134371157.2,103733057.7,82495728.07,67948070.27,57401872.93,48877080.34,42740370.68
0.64,186.5131838,783911844.1,440136699.4,270041983.6,191113390.7,135554842.9,104633889.5,83431670.29,68628820.26,57998167.52,49222250.29,43027081.37
0.645,187.9530078,803816818.8,448589745,273385017.5,190994331.2,137076738.1,105682454.3,84200144.89,69945109.66,58192856.87,49190114.31,43272035.06
0.65,192.1105687,814493823.7,451714499.4,277333937.6,194470172.2,139302638.6,106447831.8,84678986.57,70421220.33,58978368.53,49953533.54,43517370.93
0.655,198.0662658,830398537,463785319.3,280858043.5,196790930.5,140873770.6,107883603.8,85913028.24,70913536.63,59411323.27,50216800.68,43972810.77
0.66,199.2856819,859101625,471684525,283127986.3,199391786.8,142149924.1,108796182.2,86184268.08,71098250.58,59577153.19,50334288.58,44404271.38
0.665,203.97774,869037328.4,477587927.1,286331943.3,198582451.6,143724807.2,109780907.7,86874229.62,71440211.99,60254801.64,50969220.03,44773642.42
0.67,208.5734605,899042464.7,487256704.5,291581074.8,202248538.3,144965799.9,111059145.9,87723316.08,71846946.35,60960099.89,51804214.66,45272287.1
0.675,208.8315227,907918198.1,495244666.6,296090807.2,206223864.2,147447806.6,112898501.6,88295111.44,73219917.96,61146667.05,52516874.89,45375761.12
0.68,216.0383361,935523530.5,499556822,299535463.3,208550634.9,147418304.5,112887789.9,89145032.08,74034077.74,61311411.67,52289274.86,45829063.84
0.685,219.8777955,950982753.4,506574083.5,304294380.1,208619054,148599960.9,114324280.2,90541152.15,74533031.87,61932201.91,53043611.49,45949866.94
0.69,221.5896989,950553402.4,508938166.7,305052108.2,212159420.1,150762331.9,115395770,90860286.71,75565496.21,62784599.64,53328957.9,46082765.35
0.695,226.4470872,980979985.7,516857407.2,311107674.1,213241454.8,152614393.3,116635652.6,92409262.87,76594501.58,63662976.2,53702759.55,46546685.67
0.7,234.6869885,980277943.1,524750349.3,316100566.6,217089135.7,154236993.8,118598593.1,92595115.9,76660001.33,64101609.2,53975786.97,46866614.37
0.705,238.6510922,998783391.2,529701373.6,318484831.4,217336857.2,155202850.3,120102369,93980895.75,77393926.89,64504257.94,54515301.71,47416013.81
0.71,239.6940639,1009756502,538315168.1,322770616,220483259.6,157245966.7,119906618.1,94900798.64,78186997.49,65328622.67,55458133.31,48116658.77
0.715,240.7803666,1032389220,537382885.3,326193367.3,222824317.4,157537996.6,120997116.5,96255938.71,78880142.4,65958921.81,55742209.38,48236939.43
0.72,245.9615757,1045822909,552675429,330224630.4,225131636.9,160962151.2,123296659.8,97560163.8,80024554.85,66988912.44,56265159,48674661.31
0.725,251.6215847,1034902447,559025811.8,333109852.7,227939793,163510999.6,124414697.2,98233958.88,79924202.75,66517320.83,56220340.58,48876780.19
0.73,255.9448776,1058201481,562270774.1,337114474.3,230193815,164433511.7,125619903.5,98407865.7,80690377.37,67055952.3,56547183.67,49401323.92
0.735,263.6521211,1074150604,563881277.1,339596843.8,232669974.7,165837252.9,127109389.8,99152564.5,81048813.39,67738407.88,57002811.77,49896258.92
0.74,266.349878,1076922332,569309030.1,342380040.9,233082308.5,167228882.6,127520928.2,99759934.58,81916316.94,68712568.42,58086504.44,50721708.94
0.745,268.766619,1091351644,572029004.6,345190857.3,235441089.7,168433764.8,128585717.2,101645296.3,83359360.65,68679061.02,58672339.05,51054710.39
0.75,269.2912134,1089268704,579550762.3,346589378.3,238171070.6,170257465.8,129488030.1,102802800.2,84218182.25,69780643.35,59595806.75,51799986.64
0.755,271.6668364,1121927355,592257152.1,355136408.8,243065076.6,171620683,130950506.3,104370632.2,85009751.77,70329971.17,59769791.52,51804081.79
0.76,280.8458282,1129050490,599705508.4,360381295.2,245017563.8,175084593.2,132482639,104355554.8,85941985.36,71778280.55,60552338.13,52610904.13
0.765,288.6339489,1140873563,605980195.5,362565920.9,245620375.5,178730513.2,133978307.6,105769754.9,86817313.39,71102732.53,60283597.63,52671898.9
0.77,288.4124982,1172316061,622930029.5,365703906,248915985.8,179483471.2,136165668.4,106725206.4,86916224.16,72370333.26,61101565.64,53495424.36
0.775,295.5098692,1175328141,622780896.2,366422364.1,250233229.3,182417705.7,137790142,108207728,88431774.24,73356652.29,61669582.61,54069985.31
0.78,300.4768457,1177272097,631721500.1,371912441.2,254132783.8,185750070.2,139247614.1,110309154.5,89674888.08,74408367.33,62811072.98,54890709.61
0.785,295.5071973,1192158219,638122491.7,377933357.7,255116052.5,187656615.8,141759528.3,111787103.8,90689106.37,74541747.61,63017858.71,55114484.29
0.79,301.9607097,1187645640,645316803.6,381533137,258638172.4,188169626.2,142385043.1,112414928.4,91534906.53,75616694.01,64399796.62,56169166
0.795,309.2285139,1200844536,653432832.8,387116286.7,264711103.1,192051858.5,144357666.1,113976499.5,92518991.94,77025154.16,64978448.97,56598794.4
0.8,313.6370671,1212897136,655509702.1,392852498.1,268649533.1,194591795.5,148001024.6,116744774.2,93527853.25,78394979.62,65400748.66,56909313.49
0.805,316.786172,1226562884,662095768.7,400011931.8,271265733,196721993.9,148424488.6,117851661,94977691.88,78814844.82,66304464.95,57713346.36
0.81,310.2309782,1232887958,664947567.1,407722237.6,275496167.1,197064831.2,149851415,118896812.6,95545853.55,80041974.31,67425189.58,58062867.7
0.815,321.0861851,1233418775,680773924.8,406992226.2,278524170.3,200419290.9,151093530.1,118687298.4,96848759.4,81043689.08,68360033.19,58928674.5
0.82,323.7717356,1279721871,692293396.7,415696838,280303121.6,202110303.9,154704025.2,122085388.6,98876969.02,82738520.67,69648683.79,60079330.63
0.825,331.74419,1291537605,690444395.9,420148175.4,283460052.8,205943884.6,157073630.4,122232193.5,100302426.8,83310554.22,69851563.69,60936668.54
0.83,333.3159531,1296322702,692522400.8,421599972.9,286471288.4,207446150.6,156848670.5,123938673.8,101084329.7,83779609.93,70652782.51,61698263.92
0.835,334.8239971,1304258348,706497752.5,426552421.2,286821144.3,209895111.1,159370420.3,125100847.4,101909770.1,84754218.13,71402107.62,62336032.08
0.84,333.6280199,1303084475,706315630.1,436034694.3,291446510.3,211989082.4,160099136.4,126578845.9,102854154.8,84768053.2,72516850.67,62796532.64
0.845,327.7442458,1366580271,721653221.2,438272821.7,292060325.1,215376320.7,161675178,127360406.1,103456611.2,86085286.72,73759105.89,63607602.37
0.85,340.077161,1360414516,735992859.7,447596117.3,297722685.6,216547134.2,164735944.7,129114502.9,105505626.9,88207514.56,74901375.05,64603072.34
0.855,347.9704772,1380340816,738802664.3,446061490.8,298566990.9,218709322.6,165482093.1,129716183.5,107346227.5,88973697.79,75102389.72,65003660.83
0.86,347.8975997,1384393295,740403588.4,448460275.2,302238190,219852407.3,167924179.3,131956549.4,107526392.5,90133778.18,75664250.28,65735544.07
